Motif	Factor	Evidence	Curated
GM.5.0.Ets.0001	ETS2	ChIP-seq	Y
GM.5.0.bZIP.0002	JUNB	ChIP-seq	Y
GM.5.0.bZIP.0002	JUND	ChIP-seq	Y
GM.5.0.bZIP.0002	JDP2	ChIP-seq	Y
GM.5.0.bZIP.0002	FOSL1	ChIP-seq	Y
GM.5.0.bZIP.0002	FOSB	ChIP-seq	Y
GM.5.0.bZIP.0002	FOS	ChIP-seq	Y
GM.5.0.IRF.0001	IRF2	ChIP-seq	Y
GM.5.0.IRF.0001	IRF1	ChIP-seq	Y
GM.5.0.IRF.0001	IRF3	ChIP-seq	Y
GM.5.0.bHLH.0002	TCF3	ChIP-seq	Y
GM.5.0.bHLH.0002	ATOH7	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0003	RXRA	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0003	RARG	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0003	RXRG	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0003	RARA	ChIP-seq	Y
GM.5.0.bZIP.0003	BACH1	ChIP-seq	Y
GM.5.0.bZIP.0003	NFE2	ChIP-seq	Y
GM.5.0.bZIP.0003	MAFK	ChIP-seq	Y
GM.5.0.bZIP.0003	BACH2	ChIP-seq	Y
GM.5.0.bHLH.0003	SREBF1	ChIP-seq	Y
GM.5.0.HSF.0001	HSF1	ChIP-seq	Y
GM.5.0.HSF.0001	HSF4	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXA6	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXD4	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXC5	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXA5	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXB2	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXD3	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXB9	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXB4	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXB7	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXB6	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXC9	ChIP-seq	Y
GM.5.0.Homeodomain.0003	HOXB8	ChIP-seq	Y
GM.5.0.C2H2_ZF.0003	ZBTB6	ChIP-seq	Y
GM.5.0.ARID_BRIGHT.0001	ARID3C	ChIP-seq	Y
GM.5.0.ARID_BRIGHT.0001	ARID3B	ChIP-seq	Y
GM.5.0.ARID_BRIGHT.0001	ARID3A	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0001	POU5F1	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0001	NANOG	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0001	POU3F2	ChIP-seq	Y
GM.5.0.C2H2_ZF.0004	ZIC4	ChIP-seq	Y
GM.5.0.C2H2_ZF.0004	ZIC1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0004	ZIC5	ChIP-seq	Y
GM.5.0.Homeodomain.0004	IRX3	ChIP-seq	Y
GM.5.0.Homeodomain.0004	IRX4	ChIP-seq	Y
GM.5.0.Homeodomain.0004	IRX6	ChIP-seq	Y
GM.5.0.Homeodomain.0004	IRX1	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0004	NR2C2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0004	NR2C1	ChIP-seq	Y
GM.5.0.Sox.0002	SRY	ChIP-seq	Y
GM.5.0.Sox.0002	SOX9	ChIP-seq	Y
GM.5.0.DM.0001	DMRT1	ChIP-seq	Y
GM.5.0.bHLH.0004	MITF	ChIP-seq	Y
GM.5.0.bHLH.0004	USF1	ChIP-seq	Y
GM.5.0.bHLH.0004	SREBF1	ChIP-seq	Y
GM.5.0.bHLH.0004	TFE3	ChIP-seq	Y
GM.5.0.bHLH.0004	USF2	ChIP-seq	Y
GM.5.0.bZIP.0004	ATF5	ChIP-seq	Y
GM.5.0.bZIP.0004	MYC	ChIP-seq	Y
GM.5.0.bZIP.0004	ATF4	ChIP-seq	Y
GM.5.0.bZIP.0004	DDIT3	ChIP-seq	Y
GM.5.0.bZIP.0004	CEBPG	ChIP-seq	Y
GM.5.0.bZIP.0004	ATF3	ChIP-seq	Y
GM.5.0.T-box.0001	TBX10	ChIP-seq	Y
GM.5.0.T-box.0001	TBX21	ChIP-seq	Y
GM.5.0.T-box.0001	TBX1	ChIP-seq	Y
GM.5.0.T-box.0001	TBX20	ChIP-seq	Y
GM.5.0.T-box.0001	TBR1	ChIP-seq	Y
GM.5.0.T-box.0001	EOMES	ChIP-seq	Y
GM.5.0.bHLH.0005	MYF5	ChIP-seq	Y
GM.5.0.bHLH.0005	FIGLA	ChIP-seq	Y
GM.5.0.bHLH.0005	MYF6	ChIP-seq	Y
GM.5.0.bHLH.0005	TCF3	ChIP-seq	Y
GM.5.0.Homeodomain.0005	GSC	ChIP-seq	Y
GM.5.0.Homeodomain.0005	OTP	ChIP-seq	Y
GM.5.0.Homeodomain.0005	OTX2	ChIP-seq	Y
GM.5.0.Homeodomain.0005	DMBX1	ChIP-seq	Y
GM.5.0.Homeodomain.0005	CRX	ChIP-seq	Y
GM.5.0.Homeodomain.0005	DPRX	ChIP-seq	Y
GM.5.0.Homeodomain.0005	PITX3	ChIP-seq	Y
GM.5.0.Homeodomain.0005	OTX1	ChIP-seq	Y
GM.5.0.Homeodomain.0005	GSC2	ChIP-seq	Y
GM.5.0.Homeodomain.0005	PITX1	ChIP-seq	Y
GM.5.0.Homeodomain.0005	PITX2	ChIP-seq	Y
GM.5.0.GATA.0002	GATA2	ChIP-seq	Y
GM.5.0.GATA.0002	GATA3	ChIP-seq	Y
GM.5.0.RFX.0001	RFX4	ChIP-seq	Y
GM.5.0.RFX.0001	RFX8	ChIP-seq	Y
GM.5.0.RFX.0001	RFX5	ChIP-seq	Y
GM.5.0.RFX.0001	RFX3	ChIP-seq	Y
GM.5.0.RFX.0001	RFX7	ChIP-seq	Y
GM.5.0.RFX.0001	ARID2	ChIP-seq	Y
GM.5.0.RFX.0001	RFX6	ChIP-seq	Y
GM.5.0.bHLH.0006	OLIG2	ChIP-seq	Y
GM.5.0.bHLH.0006	NEUROG2	ChIP-seq	Y
GM.5.0.bHLH.0006	NEUROD2	ChIP-seq	Y
GM.5.0.bHLH.0006	TCF21	ChIP-seq	Y
GM.5.0.bHLH.0006	BHLHA15	ChIP-seq	Y
GM.5.0.bHLH.0006	ATOH1	ChIP-seq	Y
GM.5.0.bHLH.0006	PTF1A	ChIP-seq	Y
GM.5.0.bHLH.0006	GATA2	ChIP-seq	Y
GM.5.0.bHLH.0006	NEUROD1	ChIP-seq	Y
GM.5.0.bHLH.0006	GATA1	ChIP-seq	Y
GM.5.0.DM.0002	DMRT3	ChIP-seq	Y
GM.5.0.DM.0002	DMRTA1	ChIP-seq	Y
GM.5.0.DM.0002	DMRT2	ChIP-seq	Y
GM.5.0.bHLH.0007	NEUROD1	ChIP-seq	Y
GM.5.0.bHLH.0007	TCF15	ChIP-seq	Y
GM.5.0.bHLH.0007	NEUROG2	ChIP-seq	Y
GM.5.0.bHLH.0007	NEUROD2	ChIP-seq	Y
GM.5.0.bHLH.0007	NEUROG1	ChIP-seq	Y
GM.5.0.bHLH.0007	TCF21	ChIP-seq	Y
GM.5.0.bHLH.0007	NEUROD4	ChIP-seq	Y
GM.5.0.bHLH.0007	BHLHA15	ChIP-seq	Y
GM.5.0.bHLH.0007	ATOH1	ChIP-seq	Y
GM.5.0.bHLH.0007	NEUROG3	ChIP-seq	Y
GM.5.0.bHLH.0007	ATOH7	ChIP-seq	Y
GM.5.0.bHLH.0007	TAL1	ChIP-seq	Y
GM.5.0.bHLH.0007	NEUROD6	ChIP-seq	Y
GM.5.0.bHLH.0007	TCF23	ChIP-seq	Y
GM.5.0.bHLH.0007	TCF3	ChIP-seq	Y
GM.5.0.Rel.0001	NFKB1	ChIP-seq	Y
GM.5.0.Ets.0002	ELF1	ChIP-seq	Y
GM.5.0.Ets.0002	ELF5	ChIP-seq	Y
GM.5.0.Ets.0002	ELF3	ChIP-seq	Y
GM.5.0.Ets.0002	EHF	ChIP-seq	Y
GM.5.0.Paired_box.0001	PAX8	ChIP-seq	Y
GM.5.0.Paired_box.0001	PAX9	ChIP-seq	Y
GM.5.0.Paired_box.0001	PAX1	ChIP-seq	Y
GM.5.0.Paired_box.0001	PAX5	ChIP-seq	Y
GM.5.0.Sox.0003	SOX4	ChIP-seq	Y
GM.5.0.Sox.0003	SOX2	ChIP-seq	Y
GM.5.0.Sox.0003	SOX6	ChIP-seq	Y
GM.5.0.Sox.0003	SOX17	ChIP-seq	Y
GM.5.0.Sox.0003	SOX3	ChIP-seq	Y
GM.5.0.Sox.0003	SOX15	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXD4L6	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXD4L3	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXD4L1	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXI3	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXA1	ChIP-seq	Y
GM.5.0.Forkhead.0001	IRF3	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXD4	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXD4L5	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXD3	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXD2	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXK2	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXB2	ChIP-seq	Y
GM.5.0.Forkhead.0001	CEBPZ	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXE3	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXE1	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXF2	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXI2	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXA3	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXL2	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXS1	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXQ1	ChIP-seq	Y
GM.5.0.Forkhead.0001	FOXI1	ChIP-seq	Y
GM.5.0.MADS_box.0001	SRF	ChIP-seq	Y
GM.5.0.bHLH.0008	MXI1	ChIP-seq	Y
GM.5.0.bHLH.0008	MYCN	ChIP-seq	Y
GM.5.0.bHLH.0008	CLOCK	ChIP-seq	Y
GM.5.0.bHLH.0008	MAX	ChIP-seq	Y
GM.5.0.bHLH.0008	MYC	ChIP-seq	Y
GM.5.0.bHLH.0008	NPAS2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	LHX1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	ALX4	ChIP-seq	Y
GM.5.0.Homeodomain.0006	HESX1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	ALX3	ChIP-seq	Y
GM.5.0.Homeodomain.0006	DLX2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	UNCX	ChIP-seq	Y
GM.5.0.Homeodomain.0006	MSX1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	LMX1A	ChIP-seq	Y
GM.5.0.Homeodomain.0006	ARX	ChIP-seq	Y
GM.5.0.Homeodomain.0006	VSX2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	HOXB2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	DLX4	ChIP-seq	Y
GM.5.0.Homeodomain.0006	VSX1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	HOXD1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	DLX6	ChIP-seq	Y
GM.5.0.Homeodomain.0006	NOBOX	ChIP-seq	Y
GM.5.0.Homeodomain.0006	DLX1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	PRRX1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	LMX1B	ChIP-seq	Y
GM.5.0.Homeodomain.0006	PRRX2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	RAX	ChIP-seq	Y
GM.5.0.Homeodomain.0006	RAX2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	ESX1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	LHX4	ChIP-seq	Y
GM.5.0.Homeodomain.0006	MSX2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	HOXA1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	EN2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	OTP	ChIP-seq	Y
GM.5.0.Homeodomain.0006	SHOX	ChIP-seq	Y
GM.5.0.Homeodomain.0006	LHX3	ChIP-seq	Y
GM.5.0.Homeodomain.0006	ISX	ChIP-seq	Y
GM.5.0.Homeodomain.0006	LHX9	ChIP-seq	Y
GM.5.0.Homeodomain.0006	GBX2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	SHOX2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	ALX1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	EN1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	LHX5	ChIP-seq	Y
GM.5.0.Homeodomain.0006	HOXB1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	GBX1	ChIP-seq	Y
GM.5.0.Homeodomain.0006	ZFHX2	ChIP-seq	Y
GM.5.0.Homeodomain.0006	DLX3	ChIP-seq	Y
GM.5.0.Homeodomain.0007	PBX4	ChIP-seq	Y
GM.5.0.Homeodomain.0007	PBX2	ChIP-seq	Y
GM.5.0.Homeodomain.0007	FOS	ChIP-seq	Y
GM.5.0.Homeodomain.0007	PBX3	ChIP-seq	Y
GM.5.0.Homeodomain.0007	FOSB	ChIP-seq	Y
GM.5.0.SMAD.0001	SMAD4	ChIP-seq	Y
GM.5.0.SMAD.0001	SMAD3	ChIP-seq	Y
GM.5.0.Ets.0003	ELK1	ChIP-seq	Y
GM.5.0.Ets.0003	ELK4	ChIP-seq	Y
GM.5.0.Ets.0003	ELK3	ChIP-seq	Y
GM.5.0.Ets.0003	ERG	ChIP-seq	Y
GM.5.0.Ets.0003	ETV3	ChIP-seq	Y
GM.5.0.Ets.0003	FEV	ChIP-seq	Y
GM.5.0.Ets.0003	ETV4	ChIP-seq	Y
GM.5.0.Ets.0003	ETV2	ChIP-seq	Y
GM.5.0.Ets.0003	ETS1	ChIP-seq	Y
GM.5.0.Ets.0003	ETV1	ChIP-seq	Y
GM.5.0.Ets.0003	GABPA	ChIP-seq	Y
GM.5.0.Ets.0003	ERF	ChIP-seq	Y
GM.5.0.Ets.0003	FLI1	ChIP-seq	Y
GM.5.0.Ets.0003	ETS2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0005	RXRA	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0005	NR1H3	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0005	NR4A2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0005	NR1H4	ChIP-seq	Y
GM.5.0.C2H2_ZF.0005	SCRT1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0005	SNAI2	ChIP-seq	Y
GM.5.0.C2H2_ZF.0005	MYF5	ChIP-seq	Y
GM.5.0.C2H2_ZF.0005	ASCL2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0006	NR1D1	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0006	RORB	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0006	NR1D2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0006	RORC	ChIP-seq	Y
GM.5.0.Ets.0004	ELF1	ChIP-seq	Y
GM.5.0.Ets.0004	ELK4	ChIP-seq	Y
GM.5.0.Ets.0004	GABPA	ChIP-seq	Y
GM.5.0.Ets.0004	ZBTB7A	ChIP-seq	Y
GM.5.0.E2F.0001	E2F3	ChIP-seq	Y
GM.5.0.E2F.0001	E2F5	ChIP-seq	Y
GM.5.0.E2F.0001	E2F2	ChIP-seq	Y
GM.5.0.E2F.0001	E2F4	ChIP-seq	Y
GM.5.0.E2F.0001	E2F1	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0007	NR2E1	ChIP-seq	Y
GM.5.0.Runt.0001	RUNX2	ChIP-seq	Y
GM.5.0.Runt.0001	RUNX3	ChIP-seq	Y
GM.5.0.Runt.0001	RUNX1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	KLF5	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	SP6	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	KLF12	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	SP7	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	TBP	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	SP1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	KLF3	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	IRF1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	SP8	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	KLF6	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	SP2	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	KLF2	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	SP9	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	SP3	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	PBX3	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	THAP1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	KLF4	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	KLF7	ChIP-seq	Y
GM.5.0.C2H2_ZF.0006	SP5	ChIP-seq	Y
GM.5.0.SAND.0001	GMEB2	ChIP-seq	Y
GM.5.0.SAND.0001	GMEB1	ChIP-seq	Y
GM.5.0.T-box.0002	EOMES	ChIP-seq	Y
GM.5.0.T-box.0002	T	ChIP-seq	Y
GM.5.0.Homeodomain.0008	SIX1	ChIP-seq	Y
GM.5.0.Homeodomain.0008	SIX3	ChIP-seq	Y
GM.5.0.Homeodomain.0008	SIX6	ChIP-seq	Y
GM.5.0.Homeodomain.0008	SIX2	ChIP-seq	Y
GM.5.0.GCM.0001	GCM2	ChIP-seq	Y
GM.5.0.GCM.0001	GCM1	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0002	POU3F3	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0002	POU4F2	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0002	POU3F4	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0002	POU3F1	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0002	POU1F1	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0002	POU4F1	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0002	POU4F3	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0002	POU3F2	ChIP-seq	Y
GM.5.0.bZIP.0005	MAF	ChIP-seq	Y
GM.5.0.bZIP.0005	BACH2	ChIP-seq	Y
GM.5.0.bZIP.0005	NFE2	ChIP-seq	Y
GM.5.0.bZIP.0005	NFE2L2	ChIP-seq	Y
GM.5.0.bZIP.0005	BACH1	ChIP-seq	Y
GM.5.0.bZIP.0005	MAFK	ChIP-seq	Y
GM.5.0.Homeodomain.0009	HOXC13	ChIP-seq	Y
GM.5.0.Homeodomain.0009	HOXD13	ChIP-seq	Y
GM.5.0.Homeodomain.0009	HOXA13	ChIP-seq	Y
GM.5.0.Homeodomain.0009	HOXD10	ChIP-seq	Y
GM.5.0.Homeodomain.0009	HOXB13	ChIP-seq	Y
GM.5.0.Sox.0004	SOX8	ChIP-seq	Y
GM.5.0.Sox.0004	SOX13	ChIP-seq	Y
GM.5.0.Sox.0004	SOX11	ChIP-seq	Y
GM.5.0.Sox.0004	SOX17	ChIP-seq	Y
GM.5.0.Sox.0004	SOX5	ChIP-seq	Y
GM.5.0.Mixed.0003	NFIL3	ChIP-seq	Y
GM.5.0.Mixed.0003	HNF4G	ChIP-seq	Y
GM.5.0.Mixed.0003	HLF	ChIP-seq	Y
GM.5.0.Mixed.0003	HNF4A	ChIP-seq	Y
GM.5.0.C2H2_ZF.0007	PLAGL1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0007	GLIS3	ChIP-seq	Y
GM.5.0.Homeodomain.0010	RHOXF1	ChIP-seq	Y
GM.5.0.SAND.0002	SP140	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0003	POU2F1	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0003	POU3F2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0008	RXRA	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0008	NR2C2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0008	RXRG	ChIP-seq	Y
GM.5.0.Homeodomain.0011	BARX1	ChIP-seq	Y
GM.5.0.Homeodomain.0011	HOXA6	ChIP-seq	Y
GM.5.0.Homeodomain.0011	MEOX1	ChIP-seq	Y
GM.5.0.Homeodomain.0011	PDX1	ChIP-seq	Y
GM.5.0.Homeodomain.0011	DLX2	ChIP-seq	Y
GM.5.0.Homeodomain.0011	BSX	ChIP-seq	Y
GM.5.0.Homeodomain.0011	HOXA5	ChIP-seq	Y
GM.5.0.Homeodomain.0011	HOXA2	ChIP-seq	Y
GM.5.0.Homeodomain.0011	HOXD3	ChIP-seq	Y
GM.5.0.Homeodomain.0011	GSX2	ChIP-seq	Y
GM.5.0.Homeodomain.0011	HOXA1	ChIP-seq	Y
GM.5.0.Homeodomain.0011	HOXB5	ChIP-seq	Y
GM.5.0.Homeodomain.0011	VAX1	ChIP-seq	Y
GM.5.0.Homeodomain.0011	HOXC8	ChIP-seq	Y
GM.5.0.Homeodomain.0011	DLX1	ChIP-seq	Y
GM.5.0.Homeodomain.0011	HOXB6	ChIP-seq	Y
GM.5.0.GATA.0003	GATA3	ChIP-seq	Y
GM.5.0.GATA.0003	GATA4	ChIP-seq	Y
GM.5.0.GATA.0003	GATA2	ChIP-seq	Y
GM.5.0.GATA.0003	GATA5	ChIP-seq	Y
GM.5.0.GATA.0003	GATA6	ChIP-seq	Y
GM.5.0.GATA.0003	GATA1	ChIP-seq	Y
GM.5.0.Mixed.0004	YY1	ChIP-seq	Y
GM.5.0.Rel.0002	NFATC2	ChIP-seq	Y
GM.5.0.Rel.0002	NFATC3	ChIP-seq	Y
GM.5.0.Rel.0002	NFATC4	ChIP-seq	Y
GM.5.0.Rel.0002	NFATC1	ChIP-seq	Y
GM.5.0.bHLH.0009	BACH2	ChIP-seq	Y
GM.5.0.bHLH.0009	USF1	ChIP-seq	Y
GM.5.0.bHLH.0009	TFEB	ChIP-seq	Y
GM.5.0.bHLH.0009	NFE2	ChIP-seq	Y
GM.5.0.bHLH.0009	TFE3	ChIP-seq	Y
GM.5.0.bHLH.0009	BACH1	ChIP-seq	Y
GM.5.0.bHLH.0009	ATF3	ChIP-seq	Y
GM.5.0.bHLH.0009	USF2	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXD4L6	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXJ2	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXD4L3	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXN3	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXD4L1	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXI3	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXA1	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXO4	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXD4	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXG1	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXD4L5	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXD3	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXD2	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXJ3	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXO6	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXK2	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXB2	ChIP-seq	Y
GM.5.0.Forkhead.0002	FOXE3	ChIP-seq	Y
